CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
California,sfbay,sby,rooms & shares,6978293223,6621234873,"1 Bed w/ Private Bath, Spacious 2nd floor apt",https://sfbay.craigslist.org/sby/roo/d/mountain-view-1-bed-private-bath/6978293223.html,2019-09-13,20:22,$1889,mountain view,True,None,2,None
